fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t1,pred_t2,pred_t3,switch
3,1,10,1,0.1238899579313574,0.027765381014533,0.375,0.5736007029115315,0.0136912450399839,4.638872765960284e-08,2.5635397720050293e-08,4.317827809767538e-05,0.6973411659525658,0.7632981718288364,0.0003635155613042,0.8442662974307298,0.1649805447470818,0.0652197622423383,0.1609598314728736,0.6505719606278265,0.0398570861452957,0.4035771738802377,0.4892826069761924,0.4334620786516854,0.0529845542336197,0.0105068913383196,0.0125039383794605,0.0165881198115064,0.0397873953504843,0.0042699619379784,0.0110891394353941,0.0201962587949486,0.0450594426230039,0.4754989729701854,0.5036036496289602,0.5170391295319394,0.5217252776548444,0.544414987966139,0.5533029873114319,0.5711315447279703,0.6106805562368259,0.8154474064630928,0.2152974504249291,0.0003669142242848,0.4954954954954954,0.6491228070175441,0.6267657651044236,0.8153223130379232,0.9327083892877016,0.101166397415963,0.6304390429507237,-1.3529837749731828,-1.360217398344812,-1.3684770060184308,-1.2781944408287855,-1.3852796176199584,-1.4987240256085534,-1.3714350586317408,-1.673879993878986,-1.429553274920195,True
3,1,11,1,0.1152186460394177,0.0210528244360006,0.5,0.4772047951312221,0.0136912508976613,8.268703018003772e-08,3.3177008049088454e-08,1.8866297063768107e-05,0.5780884546266137,0.7895264430680359,0.0002567099571821,0.8543807242169678,0.1649805447470818,0.0751445086705202,0.141762325701092,0.5783453046022878,0.3238586740770147,0.0600852404228808,0.5175986712014554,0.4445224719101123,0.0549709534289943,0.0177936556048916,0.0602787156870465,0.0568585996717985,0.1477003331411226,0.0064399103452232,0.0211854619803773,0.042276955257721,0.1041757746081288,0.4983730335498997,0.5438624166910961,0.5555296556948872,0.5950176717279974,0.5290998690921911,0.540186536624559,0.5599490920265795,0.611009754458733,0.8740128002649863,0.2181303116147308,0.0004973895823253,0.4894894894894893,0.6578947368421053,0.6699149748020488,0.843732468081198,0.9459461230246496,0.0797246610650489,0.5572979306814727,-1.480558438449169,-1.3777005728117229,-1.5878992243813188,-1.2848582223616172,-1.5958299028281289,-1.4903562752162192,-1.5584184626212343,-1.511742578629249,-1.6790818410965729,False
3,1,12,1,0.1239891192553866,0.0260799514251455,0.375,0.5160683175417672,0.0136912567127194,3.298963621099583e-08,3.728789740654312e-08,0.0001354247780784,0.7195588053352989,0.8385737057070388,0.0010443315964489,0.8919658256853439,0.1591439688715953,0.0677282146362744,0.1521004911568743,0.560388401170524,0.1093290988487495,0.1644990042319725,0.4320968124653959,0.2886235955056179,0.0735022197612697,0.0144224924073763,0.0175885404811595,0.0206507892300573,0.0569246443030309,0.0056837634766864,0.0147745292640247,0.024905777521484,0.0631824763546284,0.492727261811213,0.5222766364835347,0.5362077520107498,0.5497823515347392,0.5559015775952862,0.5651867661445489,0.5833661458379124,0.6289400628128319,0.9029218543516432,0.2209631728045326,0.0004973895823253,0.4804804804804804,0.7850877192982457,0.6396346405944204,0.8468277185927429,0.9369571756507054,0.0803823359928126,0.6061653489716113,-1.4884938468170443,-1.3613190085265403,-1.5688902662553816,-1.3445464089667438,-1.5985074837121278,-1.4413584457908304,-1.8414601060134703,-1.2514751218969336,-1.3947659483325272,False
3,1,13,1,0.1323926204635254,0.0362612185385618,0.5,0.4271789780703112,0.0136912551661507,2.8732311499200812e-08,4.331292907989656e-08,0.0001956304870546,0.603549540658129,0.7705091998931518,8.686517706476942e-05,0.8558994033816723,0.1591439688715953,0.1053550005453157,0.1003486460177691,0.6501729183293429,0.0474791583961889,0.3583529042272536,0.4271929130744286,0.2288448033707866,0.0929598467084156,0.0062517551537657,0.0086037558080609,0.0132752767023846,0.026591469057462,0.0022362355150942,0.0071954711031176,0.0151426283235455,0.0311507240190281,0.5249212927733109,0.5565178046723915,0.5731044730012878,0.583408257865806,0.5673757620180451,0.5771616809836664,0.5963943245957999,0.6368982444197357,0.8226308467211805,0.2209631728045326,0.0002209755979222,0.4684684684684683,0.7061403508771931,0.7026646627375002,0.8838260796645496,0.9636734302060704,0.0703056492646193,0.637756283986894,-1.5921860544436457,-1.7690176694461024,-1.613722864093658,-1.5735185564073155,-1.7037915677917046,-1.5492829916647914,-2.145191959564154,-1.552914456069567,-1.9086803793510836,False
3,1,14,1,0.1457335705205667,0.0339691892173037,0.5,0.3887384742175121,0.0136912718235165,4.015495422274039e-08,3.53641660823006e-08,9.553609717752236e-05,0.5637668940573665,0.8614902198548738,0.0001545744102328,0.8957495895731769,0.1591439688715953,0.1228596357290871,0.0858974190358647,0.6022878425113064,0.1241762604208018,0.1563142339930979,0.3893063355216326,0.2847612359550561,0.0664232265875142,0.0112638771967873,0.0135130370863419,0.0215028421271472,0.0364468997339881,0.0041124465922924,0.01087988499924,0.0239014659292026,0.0421175068633622,0.495432881165084,0.5249083238862566,0.5410496261120566,0.5459859134264279,0.5454935328538896,0.55448310995283,0.5737154974709874,0.6111919453665098,0.7995214041516476,0.2181303116147308,0.0004494202526576,0.4804804804804804,0.6403508771929824,0.6533542525797489,0.8688294990502743,0.9533974078017884,0.0936616670276344,0.654215064142782,-1.3449385146952084,-1.2819568119753022,-1.5512789441599937,-1.3093478692773064,-1.4397002709631976,-1.4008519072071444,-1.8114930371410216,-1.410893751142199,-1.6245743743341303,True
3,1,15,1,0.171145472085144,0.0386757317252504,0.5,0.6596551176171025,0.0136912009948151,4.7545075211316047e-08,6.391202213180016e-08,0.0001693506429596,0.7455424831711409,0.8885135555020117,0.0003752816322725,0.9211704004800656,0.1708171206225683,0.112880357727124,0.098274602751408,0.5663740356477784,0.0875744342993251,0.2002224992707071,0.4723562445622083,0.2051439606741573,0.1154181694028933,0.0075700571299149,0.0119464144894652,0.0161942092356356,0.0423036543659967,0.004209339708013,0.0158489229580859,0.0298233286255309,0.050803778391648,0.565204758465835,0.5999558241724576,0.6186795072089664,0.641346641290313,0.6667743378233224,0.679399417575064,0.7039154565708734,0.7613009192880866,0.7759779565355736,0.2152974504249291,0.000472796945606,0.4864864864864864,0.6359649122807018,0.6919653231997231,0.8912305385940988,0.9673482101434494,0.0639561187283417,0.7023012103200043,-1.5731973541953663,-1.4728947157554004,-1.6627471227901252,-1.448682657338738,-1.5167955986727455,-1.4862785526926123,-1.553204143711716,-1.571000168192925,-1.715507153522922,False
3,1,16,1,0.1630783208896826,0.0384377402776488,0.5,0.5448539913249162,0.0136912368761303,3.934492967456672e-08,4.071805571042655e-08,0.0001201261211089,0.7600716484201119,0.8705922476806948,0.0002942599387555,0.8923589759300957,0.1708171206225683,0.2302868360780892,0.0447821878740107,0.74341580207502,0.4180230250099245,0.0578633314005417,0.4676105354741756,0.5470505617977529,0.0371303698784334,0.0322234371530519,0.0985686627518936,0.1626239580415031,0.3085826840249855,0.011600651519269,0.039168316306743,0.088637801879803,0.2446241884218413,0.4699285877820953,0.525614454468597,0.5653853638208723,0.6334493606795992,0.490846710414149,0.5050574969879884,0.5320666781787369,0.6215935963418866,0.8943908992666341,0.2152974504249291,0.0005791122512116,0.4984984984984983,0.7192982456140351,0.69259827780104,0.8287692938453421,0.9448496785956604,0.1098776424569269,0.5751836554397478,-1.4925862523159494,-1.2682495878901012,-1.3335363192362162,-1.0352961689184037,-1.5032959744663144,-1.407788541149954,-1.4104314051071765,-2.071262279013565,-1.8502910203010492,True
3,1,17,1,0.1738021407211933,0.0524557484923571,0.5,0.5312854367962594,0.0136912585598294,4.385978609299607e-08,4.309515774861672e-08,0.0001117343503807,0.6209579339883853,0.8744000213203451,0.0006181004219822,0.9004364732520789,0.182490272373541,0.1501254226196968,0.0766504375900525,0.5784783187017825,0.5618102421595871,0.0329599204409455,0.5364233172506526,0.485252808988764,0.0515601083133135,0.1917372591401218,0.1245809593487161,0.1315863374431583,0.2711535472015582,0.0204642957091791,0.0502464419679053,0.0938614243446783,0.2014968441268668,0.5545616362995592,0.5507920002279583,0.5656792348822954,0.6292802438493361,0.560696362481097,0.5702525049627526,0.5942386555182593,0.6634641917502286,0.8240470790066539,0.2209631728045326,0.0006092349016879,0.4954954954954954,0.7280701754385965,0.6410717034154823,0.8160981250833497,0.921233104210278,0.1051539572241299,0.6044128614555712,-1.4121617555739236,-1.1984044444562691,-1.315655903741023,-1.0654401076850537,-1.3141961917690004,-1.3830935717311013,-1.3115624924263474,-1.6696660448796798,-1.7051713864761386,True
3,1,18,1,0.141547261826799,0.0320325410963024,0.5,0.4266543604956258,0.0136912424213546,8.221915164195343e-09,3.8180825283010605e-08,0.0006971714513001,0.604881923213825,0.7991395379733083,0.0003987087818094,0.873057809715598,0.2000000000000002,0.0978296433635075,0.1262778255196796,0.6622772013833466,0.0218340611353712,0.5810841150195402,0.5242426639247015,0.3935217696629214,0.0644590467999503,0.0082913879506617,0.0116540291898736,0.0165525519607991,0.0362217424419443,0.0032072178179007,0.010246827696624,0.0212611755202761,0.0471709371885211,0.5205576689595692,0.5521715229968596,0.56855601794224,0.5804603671235631,0.5841976245919894,0.5946081940542424,0.615135623738498,0.6611228912969406,0.8005719440666481,0.2181303116147308,0.0004060771890151,0.4804804804804804,0.692982456140351,0.6801959783037452,0.8482446001808226,0.9543955539962428,0.0874696142936805,0.6335226563940741,-1.37103461410552,-1.3377502042595366,-1.488752835017439,-1.3303995808608813,-1.4193979809240271,-1.4041072816996285,-1.775694341243264,-1.7233209584638152,-1.6450935735305077,False
3,1,19,1,0.1057071803069454,0.0211524007304325,0.25,0.3191137713011286,0.0136912308960157,4.2396699784005384e-08,3.4932182454109825e-08,8.646412943641245e-05,0.4506270303931514,0.7506895927660591,0.0002273733117887,0.8263040491568207,0.2000000000000002,0.0977751117897262,0.1263453862924239,0.6142591114658155,0.2190551806272329,0.093810007626557,0.3291149252550819,0.1854810393258426,0.0874663503552436,0.0242158123009562,0.0319066605532627,0.0412164193923771,0.0703193406797775,0.0106995116914681,0.0309654280981046,0.0544416418989882,0.0929813340331087,0.5799593094641564,0.6161307998400319,0.6369094554316257,0.6629698340964643,0.6310984554551629,0.6432651530907867,0.6666108187830988,0.7218134961699965,0.8514737834795816,0.2124645892351275,0.0005232614103953,0.4954954954954954,0.6885964912280702,0.6647549796158241,0.8586161963397108,0.9499088036504976,0.1071153982668843,0.5834118218960996,-1.5336544304227944,-1.3867888059937663,-1.8907404133246304,-1.505948578119907,-1.7743787838432368,-1.7834704487787196,-2.386226098286312,-1.746320015171173,-2.137772783464966,True
3,2,0,1,0.6547461945360235,0.4917888443495131,0.5,0.4826828939142668,0.0136921012457111,7.896868781844622e-08,2.8348459987618417e-07,0.0005271361415288,0.7968294015527344,0.8766742024411648,0.0032371239787256,0.9956373356705048,0.1649805447470818,0.0953211909695713,0.1133784010834729,0.7923649906890132,0.1747518856689162,0.1454241540949433,0.3664478367476074,0.376755617977528,0.0444173179107968,0.0118111793212034,0.0167950441063371,0.0250799147307664,0.0896124226505835,0.0043370554450796,0.0130135352568814,0.0272002681594948,0.0547464271888303,0.41106514590999,0.4364526409900941,0.448318387967283,0.4646042190847599,0.4585998679895514,0.4667770161729369,0.4822190820451972,0.5102472951916182,0.869653049890835,0.2237960339943342,0.0005232614103953,0.4834834834834832,0.7587719298245614,0.660022992197616,0.825592095418838,0.9150079218979312,0.0958626671511284,0.843131673872137,-1.6883789591538576,-1.3744704624157076,-1.32599875707623,-1.3861552056181008,-1.4995016111785704,-1.3813359321764258,-1.9572160654003867,-1.4595547705898633,-1.2912499283673122,True
3,2,1,1,0.2313936856082557,0.0709100483647651,0.625,0.5643904494372238,0.0136917944043703,2.4133769922591345e-08,8.035873484106447e-08,0.0004862164598095,0.8422522313603072,0.9375080812459964,0.0016522916604385,0.9708986945221502,0.1649805447470818,0.0702366670302104,0.1506971700163362,0.6205107741420591,0.1456927352123859,0.1389005400754787,0.4101874555089773,0.325316011235955,0.0605666520126609,0.0084104090102743,0.0118061097550612,0.0164289062892453,0.0564674440316488,0.0034175071649637,0.0100005473417754,0.0198973212823634,0.0450186890698251,0.3755519785923505,0.3980464095652933,0.4060766631858339,0.402609978021369,0.4570564064565849,0.4646585878304218,0.4786773232331892,0.505401712791552,0.8275383319606142,0.2152974504249291,0.0004973895823253,0.4804804804804804,0.6754385964912282,0.610022922107176,0.8322610138904296,0.9291460666013188,0.0920836729077094,0.7562560893687598,-1.2299898284841977,-1.176717114301827,-1.2504211205574245,-1.270141649519776,-1.3802983378911806,-1.3373991112257293,-1.2571712015730478,-1.254926852258198,-1.3965552646926755,True
3,2,2,1,0.6557354528928359,0.5380526169202231,0.375,0.2874079013633162,0.0136918278542232,1.0594446578513906e-08,9.83627942065328e-08,0.0014363226632889,0.6141073028472334,0.8764958606362341,0.0008315326975172,0.9795003209289722,0.1883268482490273,0.1053550005453157,0.1126291653580649,0.6441872838520885,0.0876538308852718,0.2228321887989173,0.511587439689947,0.321190308988764,0.0788362350087688,0.0132444840449408,0.020360920091705,0.0270768924923621,0.0493078942846636,0.0072194625014574,0.0225851936668219,0.0400809003719419,0.0745179673838027,0.529215847870806,0.5625393553549314,0.5799727414712403,0.5945293802218607,0.6241097229255186,0.6361352213306932,0.6587267151826399,0.7122900813965077,0.8233676114283006,0.2209631728045326,0.000427199383076,0.4864864864864864,0.6666666666666667,0.6615826064103363,0.8711588635016172,0.9616623521365336,0.0737479664921563,0.8211670717843897,-1.184283395543278,-1.2087121372811906,-1.1996042953385204,-1.2355678193195123,-1.2177640458127548,-1.2018505325330393,-1.377680680998582,-1.2776920903406033,-1.2864206539603449,True
3,2,3,1,0.4845502787096366,0.3424662534223846,0.25,0.3838394491883107,0.0136917374423826,6.275947515200778e-08,5.938181283136144e-08,0.0001058033014538,0.4587179611570581,0.845040889249558,0.0041204238624239,0.9591079630370848,0.1649805447470818,0.351565056167521,0.024693729994259,0.7134876296887471,0.6481143310837635,0.034337963738616,0.7356640037965675,0.5366046348314608,0.0666265778708226,0.2530182375980971,0.3500610358248264,0.4028586512059381,0.5014827800641257,0.0689482677034448,0.2383811389542507,0.3705878646873343,0.5478132160081775,0.4859339290469703,0.5600953267936097,0.5969998134630452,0.6483706035033976,0.4972398811573201,0.5667143718671538,0.5933103861166915,0.7076495908729541,0.9286591713354384,0.2124645892351275,0.0005504789672325,0.4894894894894893,0.7587719298245614,0.6790258864249172,0.8118904640333955,0.8649061563994012,0.1228304379334633,0.6608983686586398,-1.3111195402647875,-1.186621528378935,-1.1156366042597483,-0.9193144951282868,-1.0599034756514858,-1.264444365656062,-1.364443191940338,-1.4019047883498,-1.4182256813197682,False
3,2,4,1,0.8864240559143624,0.8448521332048649,0.25,0.3310711662207648,0.0136919907288791,1.396025678460792e-07,1.793696803584477e-07,0.0001596208117046,0.7796450943452087,0.8572846769296244,0.0011678843499268,0.9950981951610144,0.188715953307393,0.3142109281273858,0.0326798613292382,0.7003192338387867,0.6472409686383486,0.0337605697770348,0.5673495214743336,0.5127282303370788,0.051571566862627,0.2553951981588848,0.4222879219824269,0.4095659603107849,0.5705503831573772,0.0389794869352631,0.2184197854865157,0.2752629565320422,0.548676343181356,0.5188497379528055,0.629633254615091,0.6289681569262008,0.7204265161916876,0.4494199488900011,0.557498544809663,0.545577181666411,0.7139344654569593,0.9037075078459648,0.2181303116147308,0.0005232614103953,0.4954954954954954,0.7675438596491229,0.7144193976245841,0.8194460628772451,0.8968579214628847,0.1337437550577549,0.8597793086602505,-1.178525870212347,-1.1988950963200429,-1.1072965470561038,-0.8799252029090553,-1.105651962844966,-1.1825141574532705,-1.3400066271838045,-1.5681746014664135,-1.4109916404324336,True
3,2,5,1,0.4750651366555312,0.2953172479094858,0.375,0.5863089577350815,0.0136918860155957,9.955458039627845e-08,7.837440380112751e-08,8.035738575287672e-05,0.7721874673140277,0.886281489731779,0.0021823946445848,0.9698673354939908,0.1591439688715953,0.0627113098484021,0.1627847430565606,0.5724926842245278,0.0433505359269551,0.3432879856868565,0.4149331645970101,0.3287394662921348,0.0606329220488699,0.0037377085996908,0.0066302488986736,0.0096556221747169,0.0351327787433315,0.0013511575937235,0.0051934356278225,0.0110867065411481,0.0324723910934588,0.4744486997636887,0.5031398084267258,0.5162214559723135,0.5220579472122944,0.5179702417866789,0.5268290098918713,0.5431986277732748,0.5778530775138546,0.7498593634019737,0.2266288951841361,0.0005504789672325,0.4864864864864864,0.7456140350877194,0.6703719348594868,0.8393495874021824,0.9377103821522283,0.0909954776588584,0.7737054217357271,-1.3706910532219272,-1.280178563965459,-1.2958074092102512,-1.3946983631625942,-1.341669945145918,-1.4082575349974245,-1.591212829043024,-1.5917408085635172,-1.7142392433823364,True
3,2,6,1,0.3010279113349227,0.1176266415173016,0.875,0.5714858273801605,0.0136918257733675,3.088728990908593e-09,1.0149426485784004e-07,0.0051975020319583,0.6766130497047466,0.9136771556301562,0.0037536897934104,0.9569507660231946,0.1708171206225683,0.1755916675755262,0.0615048606330953,0.5783453046022878,0.1204446208813021,0.1551915578122581,0.4793166178913232,0.124561095505618,0.1860211470059517,0.0106934265032193,0.014295393714812,0.0208722209592104,0.0303042283547803,0.0061489270751087,0.0164874667672092,0.0338857041085129,0.0486330520933065,0.5487933650419375,0.5821902478913143,0.6006778437511124,0.6143478062916137,0.6430229200213736,0.6543091251844014,0.6782688418202725,0.7305489613786905,0.802007314971481,0.2266288951841361,0.0003487727339257,0.4744744744744743,0.7149122807017545,0.6954392611807594,0.885992284428422,0.9724567036232636,0.0658934108619528,0.7107110531861468,-1.8713866971332145,-1.6735113977094984,-2.36597450443681,-1.395556730414892,-2.080429487140014,-1.4671710573482204,-2.0786633450016527,-1.8322940591613723,-2.4951050439057307,True
