329 38.4360921982 1.0000000000 3.0000000000 1.3523161084 21.0000000000 6.0937749912 0.9627455989 6.0760315694 -0.3102870254 5.6351970361 -0.2742632007 36.9181596323 -1003.6982049708 24.7709783976 6.3732859451 1.338327 4.055113 -0.699486 1.548101 -1.918102 -4.563142 -2.753554 0.596955 -0.801536 -4.982473 -4.963958 -1.613539 -2.521678 -0.472153 4.853332 -3.277158 1.311145 -1.143520 -2.865914 -3.048943 -4.618180 1.932138 2.250022 -3.647615 4.405494 -0.325757 1.408851 -3.775311 -1.443227 -1.230304 -4.617302 3.000526 3.523336 -3.924619 -5.000000 0.621469 4.483385 1.172357 -2.360856 5.000000
1005 82.4263447049 1.0000000000 3.0000000000 0.9547457580 67.0000000000 5.6452693646 0.8893209104 5.8817207245 0.2028578629 5.2103507768 0.1697613097 34.5946386806 -745.1932212804 25.6257978239 6.5680749536 1.937625 3.467526 2.321736 -0.164105 1.047007 -3.105428 -3.226716 -2.147119 -3.157788 -1.070293 0.054876 -3.462130 1.520590 -2.135269 3.485845 -4.025731 1.076997 -3.192257 -0.190511 -1.200670 -3.587804 1.427320 3.458245 -4.554339 2.618236 -1.622817 2.780948 -1.383466 4.286517 2.005005 -3.006040 -2.947635 3.124418 0.492257 -1.952868 -2.213935 -4.247596 0.637494 -2.168755 5.000000
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 61.0136012544 2.0000000000 3.0000000000 0.9547457580 67.0000000000 5.6452693646 0.8893209104 5.8817207245 0.2028578629 5.2103507768 0.1697613097 34.5946386806 -745.1932212804 25.6257978239 6.5680749536 -0.833516 -0.112534 -4.272392 3.280542 -3.586871 -1.683495 1.005763 -2.490576 -2.115904 -1.818015 1.102908 4.584416 0.083079 -2.235851 1.078117 -1.192319 -0.038261 2.350002 -1.495742 0.018051 -1.756216 -0.312868 0.513141 -1.977558 -0.677644 -0.472368 -1.275310 -2.375225 -2.842434 -0.306990 -0.538114 4.462734 -4.869535 0.225453 0.740889 2.719268 1.003714 -1.688427 0.000020 1.084705
11 57.4005983738 2.0000000000 3.0000000000 0.9547457580 67.0000000000 5.6452693646 0.8893209104 5.8817207245 0.2028578629 5.2103507768 0.1697613097 34.5946386806 -745.1932212804 25.6257978239 6.5680749536 -1.766251 3.090774 0.291680 -0.800212 1.630412 -4.149845 -1.668875 -1.315437 1.641129 -0.978314 2.849934 -0.893716 1.042219 -1.416389 2.311061 -0.509061 1.037850 -0.985990 -2.173096 -0.461835 2.196020 -2.035756 -3.058783 -0.615975 1.561509 -2.111679 -1.087767 0.368603 -0.661352 0.574416 2.379056 0.042403 -0.130819 1.532232 -0.123270 -1.905794 -2.028926 -2.230528 3.825201 -0.090526
41 57.0011793300 2.0000000000 3.0000000000 1.8476092006 2.0000000000 6.3010378924 0.9962341623 4.9755720213 -0.0616453216 4.3035414240 -0.0551479632 24.7563169394 -1230.9671516210 25.0369905311 6.3944349698 1.359363 3.130644 -4.371985 -0.907455 0.321965 3.488742 -2.623873 -1.841997 0.952042 1.530379 5.000000 1.587510 -0.740254 0.048267 1.216798 1.452105 -1.120218 0.692165 -3.022090 0.434395 -2.264590 -1.681879 0.008619 -0.824858 4.384831 -3.518201 -4.811510 -2.297174 0.178915 1.501041 1.958272 -1.219371 -0.983509 3.674117 2.818243 0.740785 -2.231883 -2.353063 1.766548 0.621323
43 55.0390269343 2.0000000000 3.0000000000 1.8476092006 2.0000000000 6.3010378924 0.9962341623 4.9755720213 -0.0616453216 4.3035414240 -0.0551479632 24.7563169394 -1230.9671516210 25.0369905311 6.3944349698 2.655360 2.681062 -2.495297 -3.703902 0.100899 -0.859477 -0.806564 -4.701326 -0.832399 2.086240 3.167699 2.841160 2.857371 0.205798 2.031141 -2.761506 0.414668 0.450518 -3.052936 3.237271 2.619944 -0.778400 0.138982 -2.077613 4.160493 -2.522185 -1.958706 -3.343932 2.153767 3.843846 1.956949 -1.062679 -2.471564 1.460743 0.354300 0.221681 -4.216824 -4.124225 -4.013329 -0.342009
93 49.1733751889 2.0000000000 3.0000000000 1.7355166516 6.0000000000 6.2533337363 0.9885696677 5.5046924277 -0.0032313837 4.9712796328 -0.0102924855 30.3016387235 -1212.3011060651 26.1005945365 6.6477218586 0.442975 -0.983555 -4.211266 -4.557578 -0.969361 0.622023 -1.538622 -0.148410 1.748644 5.000000 4.686812 5.000000 3.250294 -1.141945 2.626814 -0.439530 0.590233 0.302602 -2.040645 -1.720492 4.803404 1.358176 -0.194605 -1.871200 -0.637937 -2.199393 -2.515124 -4.835397 -0.494481 -1.607866 -2.249166 -3.797814 -1.454219 3.365333 3.160491 -1.510173 -4.626765 -1.550890 -2.621646 1.275127
160 34.5361444454 2.0000000000 3.0000000000 1.6161786484 10.0000000000 6.2079404419 0.9812776047 5.7002268812 -0.2196881742 5.1464703576 -0.1933641993 32.4925864974 -1112.7307341672 24.1108590123 6.1591306147 -0.499277 1.976529 -2.542143 -4.062042 1.860848 1.291984 -5.000000 1.316728 -4.232271 0.153608 4.534751 5.000000 1.935157 0.782864 -0.244063 -4.580757 -0.584953 -0.777004 -2.201317 -1.794933 2.582603 -0.798562 1.965201 -0.901518 -1.064589 -2.008427 -0.063597 -3.881367 -2.250128 1.703819 -1.267746 -5.000000 -3.511330 1.696236 0.345402 0.630200 -3.275890 -5.000000 -1.864221 -0.250494
1005 89.9204853214 2.0000000000 3.0000000000 0.7080154580 67.0000000000 5.6220545766 0.8862435984 4.8220588609 0.0991622536 4.0098580896 0.0944775807 23.2522516581 -571.6585253096 26.1390578844 6.6811461224 -1.413335 1.382788 -3.042959 -1.905451 2.822813 -3.051074 0.092487 2.895484 -3.401487 4.776709 2.113941 2.192261 4.398048 3.440292 -0.059990 -1.431433 -3.764550 -1.009456 4.115581 1.659694 -2.344956 2.132683 1.967900 3.452506 3.463108 -2.429542 -3.213458 -3.085661 -3.047699 -2.475085 -0.855403 -1.769232 -2.951354 3.472514 -0.049664 0.436535 -2.728886 -2.134072 1.128539 0.968970
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 54.3176100997 3.0000000000 3.0000000000 0.7080154580 67.0000000000 5.6220545766 0.8862435984 4.8220588609 0.0991622536 4.0098580896 0.0944775807 23.2522516581 -571.6585253096 26.1390578844 6.6811461224 3.577257 0.873020 0.192995 -3.726985 -0.554776 -0.709518 -0.165483 -1.254001 -0.087636 -0.954436 -2.627730 1.769245 1.762636 3.419146 0.100067 -0.809355 -1.090720 -3.092955 1.964735 -2.202135 -2.370093 -0.411300 2.972297 0.473433 -2.047570 -1.425986 1.250490 -0.321027 -1.537673 -0.460061 1.490113 3.952222 -2.488247 -1.252834 -1.607532 -4.838166 -1.847584 -2.047752 2.247956 -0.263828
27 51.8337588800 3.0000000000 3.0000000000 1.8876631907 1.0000000000 6.3096725962 0.9976219718 3.1699990501 -0.0636068949 2.6882787123 -0.0539410451 10.0488939779 -1302.2642777359 27.2793618027 6.9407763524 0.561627 -1.343352 2.122204 -3.026047 0.849988 2.810444 -0.649416 -1.057541 0.684511 -0.856939 -3.344677 -0.081958 -0.545337 3.029041 -2.941398 1.077906 0.549199 -2.203904 1.017249 0.319909 -0.012214 3.821682 4.948460 -1.195438 -1.003191 -1.150704 -0.611907 2.288437 0.040848 -2.196790 1.679756 0.521797 2.075296 1.906082 3.376609 0.638610 4.413296 3.317261 -1.302103 3.799622
152 50.5469146895 3.0000000000 3.0000000000 1.5841077618 10.0000000000 6.2186415203 0.9829119043 5.2600870047 -0.1083338738 4.9744282599 -0.0993980742 27.6685152975 -1113.8136019419 24.5827218557 6.2902339654 1.319967 -0.140646 -1.978566 -3.568075 -3.132956 -2.857073 2.202214 -0.138747 -3.151754 -0.780683 -2.651979 4.408554 0.188295 1.041778 0.850714 0.497810 -0.653865 0.433501 0.179343 -1.844162 -0.609423 4.939143 4.037845 2.899108 -0.858141 1.978686 -2.419662 -3.352694 3.502302 -4.194567 -3.020684 3.202550 -4.190334 3.154927 4.072713 -0.446258 -0.247779 2.739938 -3.145909 0.398148
238 45.6173296105 3.0000000000 3.0000000000 1.3716338866 15.0000000000 6.1612989487 0.9736763979 4.8702936221 0.2612919337 4.4064080687 0.2167962493 23.7197599659 -1018.4504491397 24.5960125293 6.2582404252 3.121271 1.252909 -2.819704 -0.849775 -1.206461 -0.925515 5.000000 -1.751280 -5.000000 -1.615261 -1.221657 4.542259 0.685275 1.871313 0.633572 1.078396 1.538556 3.186743 0.726894 -1.222172 0.128684 -0.225816 0.335205 3.589434 0.316014 -1.562478 -1.884921 0.169517 2.489614 -3.604402 -2.643396 0.989247 -3.960779 3.547447 0.903173 -0.885632 0.598195 3.347905 -1.168713 1.185439
361 43.8311068146 3.0000000000 3.0000000000 1.1909524622 24.0000000000 6.0609997653 0.9575041595 5.9599038124 -0.0566504007 5.4228660901 -0.0124167472 35.5204534527 -899.1311730795 23.7094770479 6.0462216179 3.136660 0.180189 -5.000000 -5.000000 -2.670800 -0.930566 3.652205 -5.000000 0.172933 -2.173091 -0.776179 5.000000 3.365415 2.254509 4.007793 5.000000 1.293423 2.537522 3.993725 -2.851116 -3.993472 0.639628 1.603827 0.653012 -0.207543 -3.723842 -5.000000 -1.526204 4.397689 -3.141305 -0.972997 2.954104 -4.134481 3.338049 1.493007 -1.804329 -0.161420 5.000000 -3.486927 1.366687
1005 55.6827455076 3.0000000000 3.0000000000 0.6303162365 67.0000000000 5.6048594695 0.8838555029 4.8713250429 0.1124091971 4.1029921052 0.0882162557 23.7298076740 -506.2210230151 26.2484933476 6.6905716706 0.274523 0.097345 -3.164701 -3.633023 -2.343738 -0.338161 3.722508 -1.251583 1.276098 -4.521253 -2.290407 3.805381 2.717651 0.388873 0.414538 3.498634 0.810182 -1.290271 3.633162 -2.194638 -2.074525 3.506682 -0.198841 2.485788 -0.095698 -1.972669 -2.150466 0.564623 3.645690 -4.914360 -1.610585 1.961048 -3.321788 4.094507 0.853272 0.250184 1.407653 0.141233 -5.000000 -0.921461
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 68.2335920293 4.0000000000 3.0000000000 0.6303162365 67.0000000000 5.6048594695 0.8838555029 4.8713250429 0.1124091971 4.1029921052 0.0882162557 23.7298076740 -506.2210230151 26.2484933476 6.6905716706 0.101123 0.999903 -1.991818 1.387197 -0.836603 -3.169154 -1.295414 1.197150 0.664500 -2.294953 1.237339 -0.175974 0.850145 0.664506 -2.313633 0.701994 -1.213775 3.093959 1.446683 0.092271 -1.965983 0.108865 0.319786 -2.417896 4.446720 0.788590 3.384715 -2.225624 3.271495 -2.721931 -1.302452 1.084903 0.096012 -4.716147 -2.211168 1.675673 4.175742 1.829682 -0.552407 1.593024
5 53.9864530226 4.0000000000 3.0000000000 0.6303162365 67.0000000000 5.6048594695 0.8838555029 4.8713250429 0.1124091971 4.1029921052 0.0882162557 23.7298076740 -506.2210230151 26.2484933476 6.6905716706 -0.802354 1.790209 -2.991705 -1.390794 -0.238823 -2.089647 0.721276 -3.029809 0.110355 -2.880530 -0.290493 1.016147 4.407128 2.155269 3.234482 0.135944 4.231472 -0.482517 -0.504395 -2.564166 0.444503 2.107201 -1.267716 -0.741204 -0.927090 -0.662905 -1.180767 -2.700079 2.761936 -3.943506 -1.854164 0.687483 2.023123 -0.417202 -0.566493 0.098953 -0.522624 1.753485 -0.965757 -1.970837
10 53.5603926499 4.0000000000 3.0000000000 0.6303162365 67.0000000000 5.6048594695 0.8838555029 4.8713250429 0.1124091971 4.1029921052 0.0882162557 23.7298076740 -506.2210230151 26.2484933476 6.6905716706 -1.951502 2.585034 -0.030204 -2.184343 0.254297 3.178572 -1.221142 -1.907315 -0.487730 3.194188 -1.303680 1.067306 2.015977 1.244444 -0.678859 1.304251 0.337706 1.624436 0.785121 0.287686 -3.460445 1.290831 -0.227004 -4.142833 -0.085045 0.592610 -0.236097 -4.873418 -1.446163 -1.923228 -0.632600 -4.585826 0.564413 1.067135 1.149225 -0.105964 -0.195579 2.012300 0.908646 -0.828948
47 51.5878645650 4.0000000000 3.0000000000 1.7903127204 3.0000000000 6.2898494741 0.9944480708 5.2342267073 -0.1095971704 4.5827867481 -0.0940484117 27.3971292231 -1215.7131055967 25.2599979410 6.3821972710 2.079300 0.046425 -2.852951 -0.737375 1.865068 -5.000000 -4.795216 1.521162 2.764283 0.556590 1.328359 0.674914 5.000000 1.064248 0.608243 3.977809 -0.411882 -2.781538 2.934854 -4.162265 -1.344776 -3.120696 -2.479502 2.364871 1.669765 -2.153478 -0.428821 -4.160987 3.989720 -4.927579 -0.684315 1.354791 -1.982357 -1.878820 -2.487432 -2.332985 4.215546 -1.077065 -5.000000 3.868771
76 38.6586236526 4.0000000000 3.0000000000 1.7737053373 5.0000000000 6.2685414195 0.9909860941 6.5040898034 -0.1550002563 5.8826679348 -0.1411025392 42.3031841706 -1203.8649860535 25.0804362124 6.3884520065 1.561602 -0.649098 -0.854109 -2.046441 -0.264827 -0.800617 -2.116173 1.940334 0.484536 2.963880 -0.250744 -0.706809 3.206916 1.765956 -0.046376 -0.802098 -0.844327 -2.481452 4.410766 -0.966405 -0.194000 -0.298878 -2.226938 1.689652 3.650811 -0.157904 -4.312036 -5.000000 2.252734 -5.000000 1.140814 0.865665 0.824659 0.610681 -2.027815 -1.449620 3.836893 -0.264819 -4.750108 0.337967
824 38.2631741501 4.0000000000 3.0000000000 0.6404304951 54.0000000000 5.7174056348 0.9022427994 5.1585502197 0.0019308502 4.7116420989 -0.0205969636 26.6106403694 -530.0070847200 26.1653078319 6.6609202134 -3.744589 -1.325075 -3.722857 -0.302716 -0.805910 3.222501 -2.040054 2.572284 2.040471 4.485925 -3.690140 2.303776 1.116962 1.662146 0.477937 -0.722813 2.750445 -0.931626 2.682040 -2.123899 0.463816 -2.354189 -4.439638 -1.512396 1.461252 3.626009 -3.902982 -4.463314 3.599140 0.709092 3.315562 -4.715915 4.795303 -1.229463 -1.884326 2.250921 3.700824 -0.710778 -2.937891 -0.855035
835 35.2588401328 4.0000000000 3.0000000000 0.6227659431 55.0000000000 5.7057983877 0.9003568056 4.7779353978 -0.1332450888 4.3652864645 -0.1155771372 22.8286666656 -512.0572799823 26.2327376287 6.6939903872 -4.258362 -0.821659 -3.145385 -0.845470 -0.862524 2.805402 -3.017256 3.023279 0.281880 5.000000 -4.209066 3.343517 1.877891 2.166037 -0.037329 -0.897738 2.691934 0.510662 2.903976 -1.896695 0.876501 -1.793115 -4.491845 -2.517838 1.579490 2.703322 -3.347652 -5.000000 4.435375 0.465445 3.931297 -5.000000 4.052661 -0.450874 -2.200881 1.978021 3.413162 0.266407 -2.610282 0.159700
1005 49.1014206037 4.0000000000 3.0000000000 0.5763682452 67.0000000000 5.5759979198 0.8792446002 6.6408110089 0.0560240825 5.7660074120 0.0373589572 44.1003708562 -431.3507192303 25.6743975865 6.5025159260 -1.880762 -3.685820 -2.962274 -1.673171 -1.299301 4.096737 -3.394332 2.981901 0.731350 4.126335 -4.114524 3.488792 3.199613 3.426740 0.330431 -0.584413 2.339738 1.981246 4.149981 -1.072594 1.458703 -2.694867 -3.279532 -2.361908 1.428444 1.905513 -4.204114 -4.232051 4.570607 1.028790 3.250062 -4.076936 3.899998 -1.683229 -3.321140 0.499154 3.290062 -1.107234 -1.380734 -0.289480
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 82.6722247422 5.0000000000 3.0000000000 0.5763682452 67.0000000000 5.5759979198 0.8792446002 6.6408110089 0.0560240825 5.7660074120 0.0373589572 44.1003708562 -431.3507192303 25.6743975865 6.5025159260 0.882455 -0.661740 4.861542 -0.504184 0.219220 3.164962 -1.818465 -1.183273 0.375206 -0.659740 -2.385529 -0.409753 -0.717658 1.206943 -3.329577 -1.400358 2.302782 3.714662 -3.022359 1.289695 -1.961216 -1.713706 -1.743758 -0.845016 1.992880 1.424843 0.118288 -0.726622 0.006578 -0.211861 1.586107 -1.263143 -0.012390 -0.202135 -0.104616 0.498435 0.395320 2.669697 -0.173751 3.123065
2 79.7922947901 5.0000000000 3.0000000000 0.5763682452 67.0000000000 5.5759979198 0.8792446002 6.6408110089 0.0560240825 5.7660074120 0.0373589572 44.1003708562 -431.3507192303 25.6743975865 6.5025159260 -0.611706 -0.955463 0.201476 0.710877 0.539225 2.583927 2.278686 0.988881 -0.672673 -0.201229 2.826796 0.442508 -2.621546 -1.379130 -1.155026 2.304410 -0.214328 4.520214 1.313239 0.249614 -0.871408 1.944359 -0.481422 -1.648247 1.136265 0.025517 2.378121 -0.147187 -5.000000 1.578733 -3.755482 3.077512 3.642729 -0.854063 -2.329404 -2.794148 1.745309 -0.404236 -1.196720 -0.486839
4 78.4703286321 5.0000000000 3.0000000000 0.5763682452 67.0000000000 5.5759979198 0.8792446002 6.6408110089 0.0560240825 5.7660074120 0.0373589572 44.1003708562 -431.3507192303 25.6743975865 6.5025159260 2.901467 1.213741 -0.751242 -2.843849 -3.562303 -1.495812 -0.736819 -4.498236 -3.387350 0.607297 -0.817985 -1.509661 -0.815038 -1.625250 1.855032 3.279908 4.147231 1.419596 1.494305 2.926191 3.476898 2.930410 2.424567 -1.269305 -3.199397 1.754306 -0.187665 -0.111342 -1.778841 -2.601903 2.804333 0.930202 -2.130065 0.780841 0.611200 1.043699 4.466542 -0.069404 -2.559246 0.073085
8 56.6055678431 5.0000000000 3.0000000000 0.5763682452 67.0000000000 5.5759979198 0.8792446002 6.6408110089 0.0560240825 5.7660074120 0.0373589572 44.1003708562 -431.3507192303 25.6743975865 6.5025159260 0.097889 -4.052804 -0.083873 2.149086 -3.001719 2.371489 -1.430162 -0.102477 -5.000000 2.157256 -1.751372 -1.076219 -2.556431 -1.985539 2.286856 -1.018145 1.790002 -0.352407 0.692167 -1.012620 0.854328 5.000000 1.305786 1.011680 -0.951902 2.021817 2.718402 -3.404180 -2.760664 4.203553 0.851798 0.258400 1.125925 2.193529 1.601638 -0.446167 4.127341 0.025247 -1.749548 -1.114159
37 46.2034895555 5.0000000000 3.0000000000 1.8437373059 2.0000000000 6.3005889897 0.9961497162 4.4848658123 0.0672031764 3.9233150119 0.0582380709 20.1140213547 -1253.6315620176 26.0138909811 6.6532065598 -0.374662 -2.181549 -1.696004 -0.085569 -1.621031 0.993327 2.074080 -1.531089 -3.721267 2.242966 0.161419 -0.335728 -4.849031 0.874883 0.271496 -1.432006 2.774011 2.624263 2.042839 0.878515 -1.042746 4.525200 0.515328 1.281644 -2.892824 0.770773 1.656628 1.458424 -4.061015 1.993515 -0.482406 1.059983 -1.129796 0.163205 3.189616 -0.835107 3.694116 1.977616 -0.228843 3.657920
133 44.5002262410 5.0000000000 3.0000000000 1.5763191247 8.0000000000 6.2266460927 0.9842756233 4.6570477881 -0.1065582728 4.2248801075 -0.0879931443 21.6880941002 -1124.8542596429 25.1009872601 6.4158780034 -1.160829 0.128403 -1.368742 4.872343 0.809022 0.885983 0.915399 -0.056542 -3.234799 3.168489 0.410893 -0.799005 -0.587369 -2.143552 0.551077 1.348341 0.336005 -0.031402 0.796925 0.237437 -0.242469 1.979973 -0.949874 0.270641 -0.227282 2.288822 1.572378 -2.422900 -2.045593 -0.606360 -2.759107 4.679559 3.173604 -1.175060 -0.677335 -0.447214 -1.587277 -2.450285 -3.879580 -0.432451
396 43.4787169073 5.0000000000 3.0000000000 1.2871493183 26.0000000000 6.0400853875 0.9539361441 5.3388796844 0.0554695612 5.0696133344 0.0570888994 28.5036362841 -968.6840783159 24.8589540873 6.3644819380 -3.510311 -5.000000 -4.490052 0.879285 2.080128 -0.919179 0.453669 1.147781 2.034537 1.681873 2.808755 1.565788 1.673987 -1.092047 0.934091 -4.522917 0.405835 2.381866 -0.612259 2.261308 2.955877 2.980585 -4.677740 4.622444 3.853188 2.545033 3.854575 -2.304561 -2.893683 -2.495876 -0.354166 4.004815 -5.000000 -1.785182 0.118382 3.063364 -1.316381 -2.794495 -3.948433 -4.118493
404 39.8826487652 5.0000000000 3.0000000000 1.2871493183 26.0000000000 6.0400853875 0.9539361441 5.3388796844 0.0554695612 5.0696133344 0.0570888994 28.5036362841 -968.6840783159 24.8589540873 6.3644819380 -2.946732 -3.834762 -3.672201 0.677137 -0.828680 -1.586754 1.454427 -1.593478 -1.960805 1.582415 4.583097 1.240190 1.547231 -1.223946 2.159723 -1.754181 2.134702 3.387042 2.994812 1.222648 0.740406 1.670070 -4.246842 5.000000 2.535740 4.026955 4.692584 -0.124820 -1.118078 -4.392136 0.941429 1.388897 -3.056066 -1.988240 0.529563 3.109402 -1.977826 -4.088357 -0.675716 -4.638684
699 39.7870200789 5.0000000000 3.0000000000 0.9789265780 46.0000000000 5.8313843086 0.9201717873 5.4543768616 0.0184619891 4.8925492986 0.0131813953 29.7502269483 -788.4822784504 25.6073669566 6.5231627578 -2.932123 -4.849698 -3.747748 -0.211215 -0.236986 -5.000000 5.000000 0.246196 1.956536 1.786540 2.272809 -1.715138 -5.000000 1.284820 2.867261 -1.796748 0.471156 1.596869 0.224598 1.787272 2.157007 -0.797539 -3.696472 3.081619 4.090535 2.649583 1.805949 -4.895972 0.523071 -0.190715 3.826095 1.480049 -1.381459 -5.000000 4.484924 3.725347 -1.380765 0.024661 0.451969 -2.328413
1005 107.9434671977 5.0000000000 3.0000000000 0.7691110693 67.0000000000 5.6311762327 0.8872146338 4.8172072104 -0.1118389607 4.4173523911 -0.0728206530 23.2054853076 -604.5404099383 25.3235207841 6.4673514119 -3.442937 -3.743317 -5.000000 2.573505 0.552174 -3.994785 3.289573 -2.861679 3.897948 1.641422 1.266204 -2.092289 -3.250580 0.907308 3.971489 -2.483759 0.312252 3.217429 -0.272978 1.155959 0.561896 -0.439272 -3.031524 -0.017585 1.804174 2.207083 1.937826 -4.944486 1.081069 -0.642599 1.425116 1.563284 -2.764856 -5.000000 3.557154 3.808862 -0.642055 4.458804 2.686575 -0.337728
